movieId,imdbId,tmdbId
2719,103905,10086.0
2720,104815,9367.0
2721,105477,9876.0
2722,104291,10326.0
2723,104040,16562.0
2724,105046,9609.0
2725,103759,12143.0
2726,134084,4234.0
2727,105414,9605.0
2728,144117,8374.0
2729,171356,29076.0
2730,144801,113096.0
2731,116102,106837.0
2732,67433,24349.0
2733,67848,27841.0
2734,163978,1907.0
2735,184907,15489.0
2736,220099,15655.0
2737,209189,36210.0
2738,47878,22342.0
2739,62376,25934.0
2740,181984,14181.0
2741,162983,10385.0
2742,134847,2787.0
2743,190138,2069.0
2744,159272,61416.0
2745,77248,14839.0
2746,18773,28978.0
2747,21749,901.0
2748,87265,25010.0
2749,9018,36208.0
2750,12349,10098.0
2751,48342,18264.0
2752,184858,2155.0
2753,185014,11004.0
2754,158583,25212.0
2755,181618,36048.0
2756,164756,139.0
2757,186045,25166.0
2758,156841,1831.0
2759,181151,10416.0
2760,218043,14271.0
2761,165798,4816.0
2762,94347,19958.0
2763,55471,28569.0
2764,85980,2193.0
2765,40506,11016.0
2766,97372,20423.0
2767,74695,10839.0
2768,47898,36489.0
2769,42276,24481.0
2770,86969,11296.0
2771,92559,61651.0
2772,56875,28172.0
2773,62793,57855.0
2774,86005,14280.0
2775,55353,29478.0
2776,58694,28177.0
2777,183523,2067.0
2778,142688,622.0
2779,181530,28463.0
2780,101698,12186.0
2781,78902,20283.0
2782,91217,5693.0
2783,94812,287.0
2784,72890,968.0
2785,69704,838.0
2786,42208,16958.0
2787,49730,3114.0
2788,62886,31938.0
2789,51411,12501.0
2790,94731,31618.0
2791,74235,42232.0
2792,64110,15873.0
2793,42393,25392.0
2794,53137,35412.0
2795,72251,8333.0
2796,90274,19259.0
2797,102138,820.0
2798,98645,11718.0
2799,93148,8989.0
2800,91400,32031.0
2801,91934,58048.0
2802,94321,26827.0
2803,98309,11157.0
2804,92834,28370.0
2805,92666,918.0
2806,93596,61178.0
2807,79588,11176.0
2808,82474,14900.0
2809,87755,11899.0
2810,89994,36536.0
2811,108526,18890.0
2812,88760,19736.0
2813,90219,123047.0
2814,81400,24575.0
2815,46435,16535.0
2816,51994,10971.0
2817,43379,23928.0
2818,195685,462.0
2819,195714,9532.0
2820,95800,2383.0
2821,48316,53879.0
2822,72443,1396.0
2823,44517,11570.0
2824,103074,1541.0
2825,78718,17443.0
2826,77975,8469.0
2827,91939,27995.0
2828,96054,36739.0
2829,97216,925.0
2830,100168,41823.0
2831,102175,1713.0
2832,62824,26170.0
2833,78950,30547.0
2834,99317,54825.0
2835,71402,13939.0
2836,82250,14373.0
2837,89003,24873.0
2838,92857,26263.0
2839,109578,34746.0
2840,36775,996.0
2841,101787,9079.0
2842,101615,1496.0
2843,100758,1498.0
2844,103060,1497.0
2845,108308,1499.0
2846,87985,1880.0
2847,90693,33762.0
2848,92675,11690.0
2849,77530,29143.0
2850,113133,35292.0
2851,28944,36652.0
2852,93105,801.0
2853,95238,104301.0
2854,107050,11520.0
2855,61735,1879.0
2856,165929,2085.0
2857,195778,13539.0
2858,202402,16222.0
2859,191043,17078.0
2860,127349,37722.0
2861,91142,33516.0
2862,57261,9960.0
2863,27977,3082.0
2864,107091,12187.0
2865,57163,24748.0
2866,54997,990.0
2867,53946,1908.0
2868,71411,9764.0
2869,75860,840.0
2870,74718,42237.0
2871,117468,26689.0
2872,43924,25673.0
2873,99871,2291.0
2874,112950,13531.0
2875,93378,16620.0
2876,89457,526.0
2877,91445,13346.0
2878,146882,243.0
2879,138749,10501.0
2880,192614,11478.0
2881,61619,6644.0
2882,102057,879.0
2883,68713,32613.0
2884,91579,39406.0
2885,65126,17529.0
2886,95564,118098.0
2887,85919,1793.0
2888,77928,11327.0
2889,100157,1700.0
2890,104928,54087.0
2891,89643,34322.0
2892,107630,41659.0
2893,69293,593.0
2894,74958,10774.0
2895,93640,10083.0
2896,79640,29786.0
2897,63374,11356.0
2898,75029,10747.0
2899,165643,38809.0
2900,186151,10559.0
2901,217756,20697.0
2902,122459,2621.0
2903,160797,10479.0
2904,172632,125709.0
2905,183503,49721.0
2906,51406,2006.0
2907,119062,46625.0
2908,77572,17339.0
2909,59287,26879.0
2910,97940,11305.0
2911,82031,13665.0
2912,86927,12309.0
2913,98067,1552.0
2914,93773,106.0
2915,102713,10333.0
2916,82934,11027.0
2917,99014,123757.0
2918,191754,10468.0
2919,144084,1359.0
2920,171433,4967.0
2921,149367,31776.0
2922,166175,10557.0
2923,236216,27745.0
2924,160644,19214.0
2925,83833,13776.0
2926,102898,26291.0
2927,68327,10784.0
2928,56687,10242.0
2929,93776,27857.0
2930,51383,16347.0
2931,48140,4825.0
2932,85701,11654.0
2933,74860,10518.0
2934,80487,11977.0
2935,176783,18041.0
2936,199725,14736.0
2937,141926,3536.0
2938,159097,1443.0
2939,104549,10424.0
2940,44837,28971.0
2941,144142,40562.0
2942,132910,9456.0
2943,158622,889.0
2944,198021,10564.0
2945,189584,15723.0
2946,180837,19600.0
2947,154421,452.0
2948,220100,36234.0
2949,106521,39283.0
2950,112634,65460.0
2951,115834,55667.0
2952,93185,12476.0
2953,96324,5241.0
2954,172495,98.0
2955,167203,21311.0
2956,153464,47724.0
2957,188674,11129.0
2958,85276,1058.0
2959,80913,42159.0
2960,80923,16395.0
2961,68805,50627.0
2962,71772,38925.0
2963,85970,13105.0
2964,185183,5491.0
2965,210616,10560.0
2966,156323,19419.0
2967,174336,23531.0
2968,171359,10688.0
2969,37514,17889.0
2970,54692,18228.0
2971,53848,18642.0
2972,56048,39391.0
2973,51818,18644.0
2974,41716,31516.0
2975,89791,5683.0
2976,36326,14906.0
2977,75232,16176.0
2978,96259,52770.0
2979,104438,12518.0
2980,130623,10567.0
2981,217630,10642.0
2982,215129,9285.0
2983,196216,10569.0
2984,80881,21879.0
2985,119746,98502.0
2986,82933,21484.0
2987,66495,24918.0
2988,120755,955.0
2989,184894,8584.0
2990,154443,11332.0
2991,55830,16093.0
2992,34742,29372.0
2993,15864,962.0
2994,39631,30588.0
2995,64757,668.0
2996,58576,23518.0
2997,76752,691.0
2998,89960,44018.0
2999,79574,698.0
3000,71807,682.0
3001,50598,28973.0
3002,36824,22994.0
3003,55852,499.0
3004,208003,9600.0
3005,80365,2768.0
3006,81318,24920.0
3007,60371,21.0
3008,54953,10911.0
3009,70130,10102.0
3010,62168,26912.0
3011,50873,26278.0
3012,102728,26956.0
3013,107899,26957.0
3014,110916,26958.0
3015,132451,26959.0
3016,189047,26960.0
3017,95977,80287.0
3018,63518,6003.0
3019,105466,23939.0
3020,71230,11072.0
3021,71206,23069.0
3022,92638,21299.0
3023,76044,38802.0
3024,47673,13368.0
3025,74486,985.0
3026,103767,14002.0
3027,48347,541.0
3028,82252,21137.0
3029,94980,36724.0
3030,59578,938.0
3031,70355,10648.0
3032,86979,11368.0
3033,97322,10875.0
3034,89841,2075.0
3035,99582,1551.0
3036,84522,10246.0
3037,86129,19698.0
3038,89826,23919.0
3039,86143,18835.0
3040,90849,26554.0
3041,90190,15239.0
3042,98503,28165.0
3043,98502,28169.0
3044,91630,15762.0
3045,100403,169.0
3046,93894,865.0
3047,88172,9663.0
3048,87004,26889.0
3049,94631,10128.0
3050,79501,9659.0
3051,82694,8810.0
3052,89530,9355.0
3053,99141,1727.0
3054,92563,635.0
3055,91635,10068.0
3056,87262,11495.0
3057,105428,11428.0
3058,94612,10117.0
3059,105316,35936.0
3060,102951,25562.0
3061,100046,51763.0
3062,94882,73079.0
3063,92710,38921.0
3064,93011,35463.0
3065,187078,9679.0
3066,179074,24587.0
3067,182295,51333.0
3068,145503,17771.0
3069,162711,31610.0
3070,99726,10264.0
3071,77362,31657.0
3072,82009,29204.0
3073,74156,17814.0
3074,93605,11879.0
3075,102592,21128.0
3076,67741,482.0
3077,71360,592.0
3078,82220,31593.0
3079,77588,12611.0
3080,70509,14328.0
3081,82945,32047.0
3082,70666,9040.0
3083,43338,25364.0
3084,56195,43002.0
3085,72226,5121.0
3086,23622,195.0
3087,90728,6978.0
3088,69762,3133.0
3089,15648,643.0
3090,204175,10571.0
3091,162650,479.0
3092,120913,7450.0
3093,188030,31023.0
3094,186253,25636.0
3095,189142,47439.0
3096,120630,7443.0
3097,183505,2123.0
3098,187393,2024.0
3099,131704,17711.0
3100,177971,2133.0
3101,200669,29946.0
3102,68230,25993.0
3103,97100,28774.0
3104,39404,46929.0
3105,76257,11598.0
3106,106469,9702.0
3107,89118,9873.0
3108,101846,16820.0
3109,99797,14864.0
3110,87727,15379.0
3111,89604,12764.0
3112,94792,27352.0
3113,72288,8348.0
3114,87175,24099.0
3115,71569,17897.0
3116,99800,16094.0
3117,102065,16096.0
3118,38718,20343.0
3119,40580,13757.0
3120,93608,11822.0
3121,42897,37744.0
3122,70679,494.0
3123,69257,493.0
3124,159382,12706.0
3125,219854,4244.0
3126,175142,4247.0
3127,179116,20770.0
3128,215369,1050.0
3129,60176,1052.0
3130,59575,20540.0
3131,212974,23655.0
3132,87277,1788.0
3133,38499,32275.0
3134,120903,36657.0
3135,200530,44490.0
3136,168794,47585.0
3137,120894,1448.0
3138,163676,36047.0
3139,161081,2655.0
3140,210234,12599.0
3141,52561,93.0
3142,104299,9278.0
3143,79257,59181.0
3144,82622,22167.0
3145,64615,18118.0
3146,76716,11940.0
3147,54749,24167.0
3148,103241,10276.0
3149,105813,19380.0
3150,80310,13783.0
3151,68555,11624.0
3152,77742,15867.0
3153,73312,11686.0
3154,89276,29263.0
3155,92048,11830.0
3156,205461,16110.0
3157,144528,12107.0
3158,144201,10401.0
3159,171865,32640.0
3160,174480,10641.0
3161,200550,6282.0
3162,164052,9383.0
3163,186566,5551.0
3164,206226,27723.0
3165,195234,2360.0
3166,57603,28043.0
3167,52646,33468.0
3168,80472,21866.0
3169,106627,33408.0
3170,65938,11589.0
3171,95863,15158.0
3172,110823,16139.0
3173,138703,16146.0
3174,95925,26515.0
3175,99005,11856.0
3176,86320,13567.0
3177,98384,10860.0
3178,49189,8420.0
3179,85470,18391.0
3180,71650,20850.0
3181,38975,27452.0
3182,251739,38548.0
3183,234853,20438.0
3184,130444,2211.0
3185,204709,46991.0
3186,163983,10391.0
3187,173716,14195.0
3188,233687,15665.0
3189,191397,10393.0
3190,199314,18168.0
3191,209958,8843.0
3192,188640,10643.0
3193,236388,23618.0
3194,95705,37136.0
3195,102510,37137.0
3196,32881,23283.0
3197,46303,3110.0
3198,53318,14698.0
3199,59017,11694.0
3200,118018,47434.0
3201,62885,39891.0
3202,88206,9651.0
3203,160009,11398.0
3204,236008,161687.0
3205,204946,1588.0
3206,198386,19150.0
3207,234137,25128.0
3208,161216,18153.0
3209,144964,12211.0
3210,187696,1698.0
3211,171580,10480.0
3212,190798,80713.0
3213,204626,10685.0
3214,202677,1619.0
3215,181875,786.0
3216,211938,14805.0
3217,197384,46119.0
3218,134630,18074.0
3219,182508,77332.0
3220,181836,29015.0
3221,164212,10562.0
3222,192731,12212.0
3223,206420,14629.0
3224,168629,16.0
3225,218839,13785.0
3226,210567,34299.0
3227,211219,15752.0
3228,222850,22597.0
3229,210075,19348.0
3230,210945,10637.0
3231,93177,9003.0
3232,95294,9064.0
3233,104409,11569.0
3234,107209,10434.0
3235,56860,26484.0
3236,57887,39113.0
3237,53219,38126.0
3238,88184,469.0
3239,55608,2160.0
3240,60397,2161.0
3241,40068,3073.0
3242,32234,911.0
3243,46876,10973.0
3244,52846,34077.0
3245,24184,10787.0
3246,52969,43109.0
3247,36261,15855.0
3248,88024,9507.0
3249,84695,27475.0
3250,93996,27764.0
3251,100639,27767.0
3252,91990,40760.0
3253,100663,40446.0
3254,215545,24664.0
3255,259974,20455.0
3256,208988,10461.0
3257,67128,1485.0
3258,212338,1597.0
3259,180093,641.0
3260,170691,10687.0
3261,202641,63956.0
3262,208874,6521.0
3263,205271,10763.0
3264,213790,16888.0
3265,160484,10383.0
3266,66832,21142.0
3267,75754,78140.0
3268,54387,2134.0
3269,113269,18801.0
3270,89200,18498.0
3271,93091,28605.0
3272,58708,42797.0
3273,41094,13465.0
3274,38988,27033.0
3275,37638,20367.0
3276,249462,71.0
3277,230030,1636.0
3278,223897,10647.0
3279,82307,19204.0
3280,81376,13762.0
3281,111512,12207.0
3282,229260,11531.0
3283,192255,24100.0
3284,219952,10783.0
3285,160127,4327.0
3286,146984,4958.0
3287,185431,9678.0
3288,203019,11978.0
3289,199753,8870.0
3290,197096,77434.0
3291,203230,14295.0
3292,66995,681.0
3293,74452,11372.0
3294,216216,8452.0
3295,186894,10862.0
3296,170016,8871.0
3297,230591,34045.0
3298,213203,16340.0
3299,211181,10481.0
3300,213847,10867.0
3301,180073,10876.0
3302,217869,9741.0
3303,190332,146.0
3304,190374,11849.0
3305,228750,11983.0
3306,190865,11678.0
3307,86993,2669.0
3308,88936,20721.0
3309,93748,2609.0
3310,96094,12714.0
3311,93428,708.0
3312,92106,1857.0
3313,94291,10673.0
3314,96969,2604.0
3315,96219,10132.0
3316,88850,11064.0
3317,208092,107.0
3318,95927,40820.0
3319,241303,392.0
3320,242423,8859.0
3321,120917,11688.0
3322,183659,12509.0
3323,207201,3981.0
3324,181536,711.0
3325,219699,2046.0
3326,247196,5001.0
3327,162222,8358.0
3328,218967,5994.0
3329,200720,25520.0
3330,212346,1493.0
3331,190590,134.0
3332,210299,62677.0
3333,120202,21991.0
3334,219653,10577.0
3335,149624,21355.0
3336,146309,11973.0
3337,181865,1900.0
3338,218378,44853.0
3339,189998,10873.0
3340,93223,26719.0
3341,97662,31583.0
3342,83564,15739.0
3343,101757,15413.0
3344,84434,2623.0
3345,53580,11209.0
3346,90670,13715.0
3347,72735,8043.0
3348,49233,43258.0
3349,107007,10655.0
3350,218817,9989.0
3351,238948,18828.0
3352,206275,9816.0
3353,194218,20637.0
3354,237572,5955.0
3355,102388,17474.0
3356,95690,11191.0
3357,105165,2613.0
3358,69897,22021.0
3359,71517,22048.0
3360,95348,17006.0
3361,108451,26333.0
3362,186589,16723.0
3363,209475,2018.0
3364,157122,47595.0
3365,216800,47943.0
3366,92545,74340.0
3367,92546,5709.0
3368,92605,11215.0
3369,92608,26477.0
3370,92618,10937.0
3371,92641,4639.0
3372,92644,96.0
3373,86960,90.0
3374,92654,11028.0
3375,92690,19324.0
3376,92695,19933.0
3377,92718,12919.0
3378,92746,15785.0
3379,92804,12506.0
3380,92842,70199.0
3381,92843,39507.0
3382,92897,24826.0
3383,92948,17159.0
3384,92965,10110.0
3385,92974,18935.0
3386,83907,764.0
3387,92997,20287.0
3388,93036,15658.0
3389,93044,4918.0
3390,93073,28368.0
3391,93093,52780.0
3392,93186,26156.0
3393,93200,34101.0
3394,93209,32054.0
3395,93225,65501.0
3396,93260,2614.0
3397,93277,40962.0
3398,93278,12704.0
3399,93300,580.0
3400,93405,24828.0
3401,93407,13703.0
3402,93418,36914.0
3403,93437,1547.0
3404,93467,42010.0
3405,93476,2608.0
3406,93477,32058.0
3407,93493,10019.0
3408,93507,11649.0
3409,93560,13509.0
3410,93589,51521.0
3411,192111,24940.0
3412,190524,37302.0
3413,242998,10984.0
3414,118694,843.0
3415,120753,318.0
3416,250478,12806.0
3417,212985,9740.0
3418,239948,10878.0
3419,216787,10697.0
3420,190861,7093.0
3421,231775,16300.0
3422,265632,19405.0
3423,230838,1921.0
3424,166276,23685.0
3425,233142,12138.0
3426,191636,48217.0
3427,236493,6073.0
3428,250720,39180.0
3429,182000,25208.0
3430,251031,19513.0
3431,179626,2749.0
3432,192071,10050.0
3433,212380,17203.0
3434,99073,2302.0
3435,116447,32686.0
3436,107474,13889.0
3437,81163,6028.0
3438,31742,51802.0
3439,82912,42148.0
3440,96223,25447.0
3441,100842,38545.0
3442,39190,19490.0
3443,65687,31151.0
3444,60424,1888.0
3445,57251,38805.0
3446,44685,16618.0
3447,59245,2428.0
3448,53793,22013.0
3449,60086,15598.0
3450,37800,56137.0
3451,66740,17965.0
3452,79781,33250.0
3453,80421,14460.0
3454,99385,17466.0
3455,101764,9594.0
3456,77504,35976.0
3457,102005,2453.0
3458,85868,33676.0
3459,100140,4587.0
3460,97880,31004.0
3461,100232,12773.0
3462,201776,27859.0
3463,91474,11454.0
3464,100486,38718.0
3465,77413,4192.0
3466,97179,11607.0
3467,88000,14052.0
3468,93857,16889.0
3469,100049,39934.0
3470,118540,26580.0
3471,91860,21309.0
3472,89208,16263.0
3473,71771,4985.0
3474,102517,20704.0
3475,87015,23730.0
3476,215750,853.0
3477,242445,10877.0
3478,205873,5257.0
3479,209144,77.0
3480,250274,20322.0
3481,125022,10833.0
3482,239949,20309.0
3483,244970,12658.0
3484,227538,10054.0
3485,246989,10646.0
3486,236784,2575.0
3487,245712,55.0
3488,206187,65075.0
3489,247380,44379.0
3490,164334,2043.0
3491,221027,4133.0
3492,189192,56715.0
3493,266860,10991.0
3494,221889,15940.0
3495,243155,634.0
3496,245686,10956.0
3497,236348,19366.0
3498,201485,28308.0
3499,221073,9519.0
3500,255094,13898.0
3501,231402,9290.0
3502,240515,13166.0
3503,240402,32590.0
3504,211492,52654.0
3505,86250,111.0
3506,55895,32488.0
3507,132245,10477.0
3508,245120,12484.0
3509,203755,2144.0
3510,141907,24113.0
3511,209163,1734.0
3512,162023,8076.0
3513,240913,4973.0
3514,56937,8095.0
3515,85811,849.0
3516,89504,27223.0
3517,16039,2981.0
3518,25913,39266.0
3519,98524,31863.0
3520,84917,11307.0
3521,64940,11163.0
3522,69191,11035.0
3523,60429,18691.0
3524,101912,3784.0
3525,107130,78133.0
3526,58453,22829.0
3527,80539,11936.0
3528,101902,25221.0
3529,80319,19494.0
3530,79638,40842.0
3531,90098,19357.0
3532,45464,33743.0
3533,66011,9062.0
3534,93713,11174.0
3535,48021,934.0
3536,183790,9476.0
3537,212826,37691.0
3538,256408,14268.0
3539,225071,5852.0
3540,126029,808.0
3541,203009,824.0
3542,213149,676.0
3543,210727,26813.0
3544,206917,29572.0
3545,77716,50541.0
3546,102343,26255.0
3547,100395,22414.0
3548,74254,42233.0
3549,101587,1406.0
3550,95082,13554.0
3551,52902,17664.0
3552,54130,41050.0
3553,95647,1632.0
3554,54047,966.0
3555,60897,12639.0
3556,53221,301.0
3557,25746,31527.0
3558,78227,4988.0
3559,94082,12623.0
3560,94142,11896.0
3561,244316,25538.0
3562,110631,6498.0
3563,60934,5923.0
3564,41996,15497.0
3565,59885,21876.0
3566,255798,11090.0
3567,161083,14034.0
3568,212815,21056.0
3569,251075,9397.0
3570,244244,9705.0
3571,254099,26475.0
3572,234288,29937.0
3573,65528,10364.0
3574,116344,32458.0
3575,102685,1089.0
3576,98300,38043.0
3577,86508,9967.0
3578,105699,17494.0
3579,92272,17465.0
3580,45810,759.0
3581,45891,10297.0
3582,48605,10653.0
3583,47574,21468.0
3584,84805,9576.0
3585,230011,10865.0
3586,146316,1995.0
3587,240462,10808.0
3588,232500,9799.0
3589,212720,644.0
3590,255819,16161.0
3591,250224,10691.0
3592,258038,10615.0
3593,203119,11826.0
3594,203632,9301.0
3595,243493,11444.0
3596,228786,60670.0
3597,246765,55551.0
3598,239395,10992.0
3599,271027,2140.0
3600,257106,4248.0
3601,245238,17612.0
3602,249380,3134.0
3603,224578,34899.0
3604,99012,8217.0
3605,94663,22478.0
3606,58953,26483.0
3607,52216,24382.0
3608,82136,11286.0
3609,87032,11950.0
3610,98369,12236.0
3611,58249,36245.0
3612,57007,15875.0
3613,53925,23439.0
3614,16847,10728.0
3615,15064,5991.0
3616,56217,11697.0
3617,91886,6106.0
3618,93940,22477.0
3619,105378,19200.0
3620,91983,11300.0
3621,59740,16211.0
3622,69372,28650.0
3623,57693,32569.0
3624,82163,20075.0
3625,54790,28430.0
3626,82966,28794.0
3627,47811,43316.0
3628,46754,34689.0
3629,69467,10238.0
3630,53796,18929.0
3631,65777,4789.0
3632,93227,32595.0
3633,48261,18030.0
3634,63227,18988.0
3635,55184,11536.0
3636,49513,10339.0
3637,51036,976.0
3638,49966,69605.0
3639,59095,65632.0
3640,74991,4780.0
3641,76786,11906.0
3642,68767,11713.0
3643,82176,9589.0
3644,67824,12481.0
3645,77594,13333.0
3646,89461,13938.0
3647,82869,10540.0
3648,68935,9462.0
3649,163862,82623.0
3650,173840,2114.0
3651,250494,8835.0
3652,227445,11371.0
3653,242193,9517.0
3654,227005,15745.0
3655,245280,24977.0
3656,188913,36107.0
3657,109049,13794.0
3658,94593,38965.0
3659,94594,47817.0
3660,94606,31052.0
3661,94608,10868.0
3662,94602,9395.0
3663,96764,14506.0
3664,94667,5333.0
3665,94675,2.0
3666,94678,26044.0
3667,94712,14911.0
3668,94715,15592.0
3669,94716,15267.0
3670,94739,12710.0
3671,94744,30502.0
3672,94746,19382.0
3673,94747,24679.0
3674,94761,9599.0
3675,94799,17170.0
3676,94824,18509.0
3677,94828,110428.0
3678,94846,34604.0
3679,94884,14441.0
3680,94889,7520.0
3681,94894,10126.0
3682,94898,9602.0
3683,94910,23752.0
3684,90887,3980.0
3685,94919,10127.0
3686,101627,12702.0
3687,94921,27397.0
3688,94933,9748.0
3689,94961,40095.0
3690,94963,10651.0
3691,95031,10141.0
3692,92929,27362.0
3693,95088,5680.0
3694,95107,26386.0
3695,95119,34053.0
3696,95145,25884.0
3697,95169,26355.0
3698,95174,10675.0
3699,95243,10130.0
3700,95253,2617.0
3701,95304,21362.0
3702,95326,30690.0
3703,95334,38500.0
3704,95360,26723.0
3705,95409,20443.0
3706,95484,49365.0
3707,95488,11347.0
3708,95489,12144.0
3709,95519,13704.0
3710,95532,12505.0
3711,95599,41963.0
3712,95638,13482.0
3713,95654,34014.0
3714,95662,29739.0
3715,95687,12120.0
3716,95736,47818.0
3717,95801,3543.0
3718,95963,9604.0
3719,95990,24929.0
3720,89907,10925.0
3721,95993,13965.0
3722,84296,24266.0
3723,96018,18197.0
3724,96037,17126.0
3725,96071,11503.0
3726,96098,9717.0
3727,96101,11966.0
3728,91949,2605.0
3729,96163,8740.0
3730,96251,41428.0
3731,96256,8337.0
3732,96289,8463.0
3733,96316,28176.0
3734,96320,9493.0
3735,96380,26603.0
3736,96425,33172.0
3737,96426,29095.0
3738,96454,12582.0
3739,96486,10001.0
3740,96794,11352.0
3741,88708,12500.0
3742,92548,25678.0
3743,96804,25682.0
3744,96913,17882.0
3745,106393,32049.0
3746,96926,45225.0
3747,96928,1648.0
3748,96933,4105.0
3749,96943,22711.0
3750,96945,19124.0
3751,97027,10142.0
3752,97044,3064.0
3753,97138,10134.0
3754,97142,21291.0
3755,97236,15142.0
3756,97235,14550.0
3757,97243,32075.0
3758,97257,2210.0
3759,97262,25005.0
3760,85475,21721.0
3761,97276,116014.0
3762,97289,11828.0
3763,97328,10551.0
3764,97336,27461.0
3765,97438,1380.0
3766,96870,19157.0
3767,97457,11465.0
3768,97458,17190.0
3769,97481,9085.0
3770,97500,17819.0
3771,97531,14776.0
3772,97579,29185.0
3773,97607,39787.0
3774,97613,32059.0
3775,97626,505.0
3776,97635,4486.0
3777,97637,10345.0
3778,97659,10222.0
3779,97714,12774.0
3780,97722,14621.0
3781,97731,19118.0
3782,97737,14372.0
3783,97758,15138.0
3784,97770,9972.0
3785,97778,9494.0
3786,97790,17362.0
3787,97815,9942.0
3788,97858,8216.0
3789,97883,4296.0
3790,97889,24739.0
3791,97892,39197.0
3792,97965,9686.0
3793,97967,27418.0
3794,97987,39002.0
3795,98051,31606.0
3796,98068,27607.0
3797,98073,37146.0
3798,98097,20006.0
3799,98141,8867.0
3800,98180,12663.0
3801,163025,331.0
3802,265029,11467.0
3803,222851,327.0
3804,162346,1548.0
3805,248845,13403.0
3806,133152,869.0
3807,237539,552.0
3808,123948,36095.0
3809,203540,33379.0
3810,243655,2171.0
3811,98193,19142.0
3812,98194,41946.0
3813,98206,10135.0
3814,98219,32767.0
3815,98253,19236.0
3816,98260,32261.0
3817,98273,12150.0
3818,98282,11185.0
3819,98308,47045.0
3820,98319,18683.0
3821,98320,12521.0
3822,98343,12478.0
3823,98385,30666.0
3824,94035,25155.0
3825,98725,65015.0
3826,98436,24077.0
3827,98439,9618.0
3828,98471,31608.0
3829,98519,22102.0
3830,98536,6951.0
3831,98546,11959.0
3832,98554,2616.0
3833,98577,7091.0
3834,98621,249.0
3835,98622,11342.0
3836,98663,183.0
3837,108517,24126.0
3838,108539,8494.0
3839,56868,26535.0
3840,101465,41784.0
3841,65761,27431.0
3842,87089,2148.0
3843,87130,42033.0
3844,87428,11308.0
3845,78490,31941.0
3846,83366,19317.0
3847,83624,27813.0
3848,218922,2057.0
3849,247638,9880.0
3850,266915,5175.0
3851,94868,41951.0
3852,56059,11385.0
3853,77288,4484.0
3854,80489,11684.0
3855,60668,44258.0
3856,64782,20391.0
3857,75213,12584.0
3858,108323,70042.0
3859,64285,1627.0
3860,80360,11542.0
3861,80377,17169.0
3862,80402,39176.0
3863,80408,33214.0
3864,80436,19267.0
3865,252866,2770.0
3866,181739,12610.0
3867,230600,1933.0
3868,244000,13496.0
3869,250202,21055.0
3870,250323,24936.0
3871,261983,10972.0
3872,238112,1722.0
3873,250687,9896.0
3874,168446,26665.0
3875,251141,125707.0
3876,258470,9683.0
3877,256524,2779.0
3878,261392,2294.0
3879,228333,10016.0
3880,234829,26602.0
3881,221799,37920.0
3882,208196,22230.0
3883,206926,13966.0
3884,203166,742.0
3885,255653,15104.0
3886,263488,8922.0
3887,184791,11065.0
3888,103596,16314.0
3889,109015,18885.0
3890,112255,40508.0
3891,81114,27346.0
3892,92147,34223.0
3893,70917,16307.0
3894,118178,27681.0
3895,246544,11370.0
3896,202470,12508.0
3897,218619,14033.0
3898,269341,25462.0
3899,200427,34714.0
3900,242587,18734.0
3901,250809,44321.0
3902,47795,26661.0
3903,13086,5998.0
3904,248912,58062.0
3905,221218,2176.0
3906,180734,20857.0
3907,229340,22617.0
3908,273253,75386.0
3909,246464,2185.0
3910,118589,10696.0
3911,139654,2034.0
3912,243759,21538.0
3913,270971,101860.0
3914,255321,48834.0
3915,239986,31016.0
3916,264578,32567.0
3917,82416,12537.0
3918,63032,9028.0
3919,70294,16180.0
3920,102316,11521.0
3921,79579,21028.0
3922,71994,27327.0
3923,75132,35200.0
3924,53559,29756.0
3925,93677,20115.0
3926,58092,30295.0
3927,53877,25767.0
3928,51773,22874.0
3929,57193,11576.0
3930,29081,43860.0
3931,33836,43802.0
3932,53143,9660.0
3933,67588,15393.0
3934,55312,248.0
3935,50933,40885.0
3936,59527,25905.0
3937,86352,21148.0
3938,108473,1644.0
3939,86312,12502.0
3940,79766,10373.0
3941,91993,13766.0
3942,44207,16380.0
3943,260866,12103.0
3944,252501,11313.0
3945,196229,9398.0
3946,242994,55372.0
3947,206314,10866.0
3948,273799,34549.0
3949,240890,9778.0
3950,265212,34453.0
3951,80437,16121.0
3952,82100,166.0
3953,80474,1623.0
3954,80492,40932.0
3955,80516,13550.0
3956,80520,13612.0
3957,80549,16769.0
3958,80556,42158.0
3959,80569,27958.0
3960,80610,1716.0
3961,80641,20681.0
3962,219965,3172.0
3963,250310,17708.0
3964,108148,12780.0
3965,243255,570.0
3966,166924,1018.0
3967,206963,25641.0
3968,164917,16767.0
3969,166110,11380.0
3970,66999,984.0
3971,67093,14811.0
3972,102555,9585.0
3973,72979,14267.0
3974,105601,45929.0
3975,120681,768.0
3976,272020,2100.0
3977,200027,11091.0
3978,263101,3173.0
3979,217355,23941.0
3980,246628,18192.0
3981,256103,11845.0
3982,243017,9081.0
3983,272152,167.0
3984,245674,9378.0
3985,246578,141.0
3986,264796,11457.0
3987,243133,10778.0
3988,278102,151727.0
3989,249478,11456.0
3990,198781,585.0
3991,267804,10796.0
3992,275719,23949.0
3993,252503,11088.0
3994,256380,9889.0
3995,80130,45964.0
3996,86443,32014.0
3997,290332,13408.0
3998,241527,671.0
